trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9102392266268373, 'e': 0.9925187343750002}",30,0,-72.23890747983326,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
2,False,"{'a': 0.7213475204444817, 'e': 0.9900374375390627}",30,0,-88.72490151690263,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
3,False,"{'a': 0.6213349345596119, 'e': 0.9875623439452151}",25,0,-96.06912613932523,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
4,False,"{'a': 0.5581106265512472, 'e': 0.9850934380853521}",25,0,-79.16583373440346,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
5,False,"{'a': 0.5138983423697507, 'e': 0.9826307044901388}",20,0,-145.7846135500862,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
6,False,"{'a': 0.48089834696298783, 'e': 0.9801741277289135}",30,0,-104.23099113179582,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
7,False,"{'a': 0.45511961331341866, 'e': 0.9777236924095912}",25,1,22.367385655680962,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
8,False,"{'a': 0.43429448190325176, 'e': 0.9752793831785673}",20,13,5.050289243547466,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.4170323914242463, 'e': 0.972841184720621}",20,0,-77.84871639736197,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
10,False,"{'a': 0.40242960438184466, 'e': 0.9704090817588195}",35,0,-164.59281821916483,"{0: 22, 1: 2, 2: 8, 3: 1, 4: 2}",0
11,False,"{'a': 0.3898712452512801, 'e': 0.9679830590544225}",25,5,-80.60266853273036,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
12,False,"{'a': 0.3789231816899512, 'e': 0.9655631014067865}",20,0,-162.77492236892303,"{0: 10, 1: 5, 2: 1, 3: 1, 4: 3}",0
13,False,"{'a': 0.36926937306885504, 'e': 0.9631491936532696}",20,0,-42.657466318943065,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
14,False,"{'a': 0.36067376022224085, 'e': 0.9607413206691364}",30,0,-114.68137155655486,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
15,False,"{'a': 0.35295612386476116, 'e': 0.9583394673674637}",20,0,-79.79496964378086,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
16,False,"{'a': 0.3459762562611936, 'e': 0.955943618699045}",30,0,-8.681144355654691,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
17,False,"{'a': 0.3396232718951086, 'e': 0.9535537596522975}",20,2,-5.2905556462184675,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
18,False,"{'a': 0.33380820069533407, 'e': 0.9511698752531668}",25,0,-140.12711242809576,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
19,False,"{'a': 0.3284587387530511, 'e': 0.948791950565034}",20,0,-150.41166549885443,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
20,False,"{'a': 0.32351545314867247, 'e': 0.9464199706886214}",20,0,-129.96994635806792,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
21,False,"{'a': 0.318928988903801, 'e': 0.9440539207618999}",25,0,-181.83281100331837,"{0: 11, 1: 3, 2: 8, 3: 1, 4: 2}",0
22,False,"{'a': 0.31465798044412485, 'e': 0.9416937859599952}",35,0,-98.22630687866544,"{0: 21, 1: 3, 2: 11, 3: 0, 4: 0}",0
23,False,"{'a': 0.31066746727980593, 'e': 0.9393395514950953}",25,0,-75.20145641060954,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
24,False,"{'a': 0.30692767643013485, 'e': 0.9369912026163576}",30,16,-69.1871531348514,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
25,False,"{'a': 0.30341307554227914, 'e': 0.9346487246098167}",20,0,-120.06494115302763,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
26,False,"{'a': 0.3001016285004131, 'e': 0.9323121027982922}",25,0,-88.8003182634209,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
27,False,"{'a': 0.2969742043733701, 'e': 0.9299813225412965}",25,0,-117.94852788182021,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
28,False,"{'a': 0.29401410379520604, 'e': 0.9276563692349433}",20,0,-106.06748270550393,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
29,False,"{'a': 0.29120667621996243, 'e': 0.925337228311856}",30,0,-125.55237800233965,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
30,False,"{'a': 0.28853900817779266, 'e': 0.9230238852410765}",20,0,-60.97167745070577,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
31,False,"{'a': 0.28599966750267436, 'e': 0.9207163255279738}",25,0,-129.4103239474231,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
32,False,"{'a': 0.2835784920513334, 'e': 0.9184145347141539}",20,0,-115.84953664093608,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
33,False,"{'a': 0.28126641406272834, 'e': 0.9161184983773686}",25,0,-92.01949751832989,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.2790553132756236, 'e': 0.9138282021314252}",30,3,-75.08100731961859,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 2}",1
35,False,"{'a': 0.2769378934088574, 'e': 0.9115436316260968}",20,0,-42.68392576240428,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
36,False,"{'a': 0.2749075777424936, 'e': 0.9092647725470315}",20,0,-65.9693952171578,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
37,False,"{'a': 0.2729584204093974, 'e': 0.906991610615664}",20,0,-144.48341837159845,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
38,False,"{'a': 0.2710850306818168, 'e': 0.9047241315891249}",30,17,-55.73828700687671,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
39,False,"{'a': 0.269282508064391, 'e': 0.9024623212601521}",25,11,-56.80061659312415,"{0: 8, 1: 0, 2: 5, 3: 1, 4: 0}",1
40,False,"{'a': 0.267546386419054, 'e': 0.9002061654570017}",25,0,-98.61158572055616,"{0: 18, 1: 2, 2: 1, 3: 3, 4: 1}",0
41,False,"{'a': 0.265872585674852, 'e': 0.8979556500433593}",20,0,-79.43703753239122,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
42,False,"{'a': 0.26425736993644544, 'e': 0.895710760918251}",30,4,-139.24578290079418,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 3}",1
43,False,"{'a': 0.26269731101386307, 'e': 0.8934714840159553}",30,12,-21.32162433867551,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 0}",1
44,False,"{'a': 0.2611892565642242, 'e': 0.8912378053059156}",25,0,-92.02131967201066,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
45,False,"{'a': 0.25973030217227155, 'e': 0.8890097107926508}",25,10,-27.558653373918304,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
46,False,"{'a': 0.25831776680732876, 'e': 0.8867871865156692}",30,0,-81.71160024007277,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",0
47,False,"{'a': 0.25694917118487537, 'e': 0.8845702185493801}",25,0,-93.14752903377648,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
48,False,"{'a': 0.25562221863533147, 'e': 0.8823587930030067}",30,0,-94.01739409341775,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
49,False,"{'a': 0.25433477814404226, 'e': 0.8801528960204992}",20,0,-59.037868264801624,"{0: 12, 1: 5, 2: 1, 3: 2, 4: 0}",0
50,False,"{'a': 0.2530848692773169, 'e': 0.877952513780448}",20,0,-121.16758136549439,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
51,False,"{'a': 0.2518706487516997, 'e': 0.8757576324959969}",30,0,-156.13230391574672,"{0: 16, 1: 6, 2: 5, 3: 1, 4: 2}",0
52,False,"{'a': 0.2506903984389969, 'e': 0.873568238414757}",20,0,-113.03587329977466,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
53,False,"{'a': 0.24954251462921184, 'e': 0.8713843178187202}",25,0,-117.63928197314142,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
54,False,"{'a': 0.24842549839846914, 'e': 0.8692058570241734}",20,0,-149.02534529521682,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
55,False,"{'a': 0.2473379469500514, 'e': 0.867032842381613}",25,10,-14.108714116050367,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
56,False,"{'a': 0.24627854581449443, 'e': 0.864865260275659}",30,7,-28.45074635697936,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
57,False,"{'a': 0.2452460618098304, 'e': 0.86270309712497}",20,0,-21.083015214696733,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
58,False,"{'a': 0.2442393366759723, 'e': 0.8605463393821575}",35,0,-163.78220250264187,"{0: 27, 1: 2, 2: 1, 3: 1, 4: 4}",0
59,False,"{'a': 0.24325728130826463, 'e': 0.8583949735337022}",20,11,-34.91235805386153,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 0}",1
60,False,"{'a': 0.2422988705246811, 'e': 0.856248986099868}",25,0,-54.329990001394364,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
61,False,"{'a': 0.24136313830927508, 'e': 0.8541083636346184}",30,13,-101.45519611193271,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 1}",1
62,False,"{'a': 0.24044917348149392, 'e': 0.8519730927255319}",35,0,-115.71368009994963,"{0: 26, 1: 1, 2: 6, 3: 0, 4: 2}",0
63,False,"{'a': 0.23955611574701857, 'e': 0.8498431599937181}",20,0,-31.712708527267335,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
64,False,"{'a': 0.23868315209103041, 'e': 0.8477185520937338}",20,0,-79.56138750454613,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
65,False,"{'a': 0.23782951347935782, 'e': 0.8455992557134996}",25,0,-143.73969529619043,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
66,False,"{'a': 0.23699447183691388, 'e': 0.8434852575742159}",25,0,-73.43346408593229,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
67,False,"{'a': 0.23617733727628992, 'e': 0.8413765444302803}",20,4,-66.69220814365357,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
68,False,"{'a': 0.23537745555238682, 'e': 0.8392731030692047}",30,0,-48.00158983837306,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
69,False,"{'a': 0.23459420572161058, 'e': 0.8371749203115317}",25,0,-33.14488665254187,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
70,False,"{'a': 0.23382699798647663, 'e': 0.835081983010753}",20,9,-33.290203812886084,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
71,False,"{'a': 0.23307527170850925, 'e': 0.8329942780532261}",35,0,-199.89780805771792,"{0: 22, 1: 4, 2: 4, 3: 2, 4: 3}",0
72,False,"{'a': 0.23233849357411737, 'e': 0.8309117923580931}",35,24,13.09035851818647,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.23161615589971676, 'e': 0.8288345128771979}",30,0,-71.55680711278617,"{0: 24, 1: 4, 2: 0, 3: 0, 4: 2}",0
74,False,"{'a': 0.23090777506376875, 'e': 0.826762426595005}",30,0,-28.2052405830742,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
75,False,"{'a': 0.2302128900546512, 'e': 0.8246955205285175}",20,8,-52.17124066442129,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
76,False,"{'a': 0.22953106112437666, 'e': 0.8226337817271963}",20,0,-76.35948572966969,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
77,False,"{'a': 0.22886186853915486, 'e': 0.8205771972728783}",20,0,-98.081588195857,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
78,False,"{'a': 0.2282049114186687, 'e': 0.8185257542796961}",25,0,-14.928675847606627,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
79,False,"{'a': 0.22755980665670933, 'e': 0.816479439893997}",30,0,-51.56973044007968,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
80,False,"{'a': 0.2269261879165124, 'e': 0.814438241294262}",25,1,-16.62090755033645,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
81,False,"{'a': 0.22630370469475658, 'e': 0.8124021456910263}",25,0,9.426007110831408,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.22569202144874392, 'e': 0.8103711403267988}",25,8,-79.6059114881215,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
83,False,"{'a': 0.22509081678177853, 'e': 0.8083452124759819}",30,3,-42.79526140318195,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 1}",1
84,False,"{'a': 0.22449978268220952, 'e': 0.8063243494447919}",20,16,3.0662528763285373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.2239186238120062, 'e': 0.80430853857118}",20,0,-138.92085253851064,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
86,False,"{'a': 0.22334705684109696, 'e': 0.8022977672247521}",25,0,-55.29416391630161,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
87,False,"{'a': 0.2227848098240302, 'e': 0.8002920228066903}",20,0,-75.83011182619363,"{0: 16, 1: 0, 2: 0, 3: 3, 4: 1}",1
88,False,"{'a': 0.2222316216158104, 'e': 0.7982912927496736}",20,11,7.986500791496176,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.22168724132403095, 'e': 0.7962955645177995}",25,0,-86.66374931759839,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
90,False,"{'a': 0.2211514277946646, 'e': 0.7943048256065051}",25,0,-55.76601320814789,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
91,False,"{'a': 0.22062394912909372, 'e': 0.7923190635424888}",30,19,-53.56950145445257,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
92,False,"{'a': 0.2201045822301589, 'e': 0.7903382658836327}",30,0,-47.961913133081595,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
93,False,"{'a': 0.21959311237518594, 'e': 0.7883624202189236}",25,0,-46.97081018152032,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
94,False,"{'a': 0.21908933281411486, 'e': 0.7863915141683763}",20,0,7.645817178909373,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
95,False,"{'a': 0.21859304439100327, 'e': 0.7844255353829555}",20,0,-91.91554153819273,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
96,False,"{'a': 0.2181040551873126, 'e': 0.782464471544498}",20,0,-91.79415747548039,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
97,False,"{'a': 0.21762218018550925, 'e': 0.7805083103656368}",20,0,-38.088506128615485,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
98,False,"{'a': 0.21714724095162588, 'e': 0.7785570395897228}",25,13,-49.00867710367676,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
99,False,"{'a': 0.21667906533553166, 'e': 0.7766106469907486}",20,0,-94.28915572769108,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
100,False,"{'a': 0.2162174871877535, 'e': 0.7746691203732717}",25,16,-4.570157169319962,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.21576234609177827, 'e': 0.7727324475723386}",30,17,13.423677345988644,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.21531348711084464, 'e': 0.7708006164534078}",25,11,-31.399908960703353,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
103,False,"{'a': 0.2148707605483044, 'e': 0.7688736149122742}",20,3,-49.683701215030815,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
104,False,"{'a': 0.21443402172070247, 'e': 0.7669514308749936}",20,2,-18.01465830587267,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
105,False,"{'a': 0.21400313074278354, 'e': 0.7650340522978062}",20,12,2.4316459807530615,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.21357795232369067, 'e': 0.7631214671670618}",30,0,-47.049813969169065,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
107,False,"{'a': 0.21315835557367352, 'e': 0.7612136634991441}",20,0,10.913645630120513,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
108,False,"{'a': 0.21274421382066935, 'e': 0.7593106293403963}",35,6,-32.469413309186834,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 0}",1
109,False,"{'a': 0.21233540443616755, 'e': 0.7574123527670453}",20,2,-66.63868128822747,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
110,False,"{'a': 0.2119318086698044, 'e': 0.7555188218851278}",25,0,-30.487543090811258,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
111,False,"{'a': 0.21153331149217683, 'e': 0.753630024830415}",30,13,-71.09455552974667,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
112,False,"{'a': 0.21113980144539465, 'e': 0.751745949768339}",20,0,-70.60226306003716,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
113,False,"{'a': 0.21075117050092493, 'e': 0.7498665848939182}",25,10,-22.635358634903195,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
114,False,"{'a': 0.2103673139243114, 'e': 0.7479919184316834}",25,0,21.065077831726803,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
115,False,"{'a': 0.20998813014637793, 'e': 0.7461219386356043}",35,15,18.590145032990247,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.20961352064055247, 'e': 0.7442566337890153}",25,2,3.53531853398215,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.209243389805969, 'e': 0.7423959922045428}",20,9,-5.157713077986543,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.2088776448560291, 'e': 0.7405400022240315}",20,13,-5.8570628213280145,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.20851619571212315, 'e': 0.7386886522184715}",20,0,-77.48784697025127,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
120,False,"{'a': 0.20815895490223127, 'e': 0.7368419305879252}",20,0,-5.34985604906496,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
121,False,"{'a': 0.20780583746414044, 'e': 0.7349998257614555}",35,16,-5.99094829258775,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
122,False,"{'a': 0.2074567608530314, 'e': 0.7331623261970519}",30,1,-68.31567008980119,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 2}",1
123,False,"{'a': 0.2071116448532039, 'e': 0.7313294203815593}",25,3,8.664007869190144,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
124,False,"{'a': 0.20677041149372208, 'e': 0.7295010968306055}",20,2,16.615408549455687,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.2064329849677758, 'e': 0.727677344088529}",20,3,-8.017699228265153,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
126,False,"{'a': 0.20609929155556622, 'e': 0.7258581507283077}",25,12,1.8643871590400738,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
127,False,"{'a': 0.20576925955053368, 'e': 0.724043505351487}",20,6,-6.3773856189597184,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
128,False,"{'a': 0.20544281918875867, 'e': 0.7222333965881083}",20,10,-6.316967462707085,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'a': 0.20511990258137494, 'e': 0.7204278130966381}",35,7,-43.44174001991768,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 0}",1
130,False,"{'a': 0.204800443649844, 'e': 0.7186267435638966}",25,2,-62.30574653429997,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 2}",1
131,False,"{'a': 0.2044843780639489, 'e': 0.7168301767049868}",20,0,5.458496452501809,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
132,False,"{'a': 0.20417164318237246, 'e': 0.7150381012632244}",30,0,-62.79652796480942,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
133,False,"{'a': 0.20386217799573403, 'e': 0.7132505060100663}",25,0,-6.447990993688899,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
134,False,"{'a': 0.20355592307196482, 'e': 0.7114673797450413}",25,9,-11.122731851899182,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
135,False,"{'a': 0.20325282050390903, 'e': 0.7096887112956787}",25,5,-29.66134630791183,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
136,False,"{'a': 0.20295281385904423, 'e': 0.7079144895174395}",25,8,-23.129556234934213,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
137,False,"{'a': 0.20265584813122056, 'e': 0.706144703293646}",35,15,-98.49209173413009,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
138,False,"{'a': 0.2023618696943225, 'e': 0.7043793415354118}",20,10,8.087384663467226,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.20207082625776437, 'e': 0.7026183931815734}",25,1,-51.871928185549486,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 0}",1
140,False,"{'a': 0.20178266682373375, 'e': 0.7008618471986194}",20,15,-11.07509693881385,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
141,False,"{'a': 0.20149734164610134, 'e': 0.6991096925806229}",20,0,-21.441258854672533,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
142,False,"{'a': 0.20121480219092233, 'e': 0.6973619183491715}",20,0,-45.42366807879027,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
143,False,"{'a': 0.20093500109845577, 'e': 0.6956185135532985}",20,8,21.694295366283143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.20065789214663352, 'e': 0.6938794672694153}",20,12,-3.04047721079904,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.20038343021591398, 'e': 0.6921447686012419}",20,0,18.683374406089484,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.20011157125545861, 'e': 0.6904144066797387}",30,0,-74.20887524675001,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
147,False,"{'a': 0.1998422722505727, 'e': 0.6886883706630395}",30,17,5.665462161353393,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.19957549119135506, 'e': 0.6869666497363819}",20,0,-8.252468283959821,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
149,False,"{'a': 0.19931118704250333, 'e': 0.685249233112041}",20,0,16.70024211593296,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.19904931971422546, 'e': 0.683536110029261}",20,6,13.875222864328581,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.19878985003420896, 'e': 0.6818272697541878}",20,12,13.574481687940413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.1985327397206032, 'e': 0.6801227015798024}",20,0,-6.7752224396463605,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
153,False,"{'a': 0.19827795135597165, 'e': 0.6784223948258529}",20,8,7.890821642909967,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.19802544836217253, 'e': 0.6767263388387883}",25,11,21.923082639493572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.1977751949761298, 'e': 0.6750345229916914}",30,17,-50.85766830198456,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 1}",1
156,False,"{'a': 0.19752715622645642, 'e': 0.6733469366842122}",25,0,-29.650106876429334,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
157,False,"{'a': 0.19728129791089558, 'e': 0.6716635693425017}",30,0,40.13193504882709,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.1970375865745452, 'e': 0.6699844104191455}",25,7,-17.108712130512302,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
159,False,"{'a': 0.19679598948883448, 'e': 0.6683094493930977}",20,8,-75.10407651037335,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
160,False,"{'a': 0.1965564746312216, 'e': 0.6666386757696149}",25,1,5.602599592646645,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
161,False,"{'a': 0.19631901066558333, 'e': 0.664972079080191}",25,3,2.6117084400359256,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
162,False,"{'a': 0.19608356692326917, 'e': 0.6633096488824904}",20,6,-8.927504850452166,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
163,False,"{'a': 0.19585011338479313, 'e': 0.6616513747602843}",25,11,-21.006397220568044,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.1956186206621379, 'e': 0.6599972463233836}",25,11,14.534087856532413,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.19538905998164785, 'e': 0.6583472532075751}",30,2,-41.990966858923784,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 0}",1
166,False,"{'a': 0.19516140316748692, 'e': 0.6567013850745563}",25,17,3.1972941253355485,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.19493562262564004, 'e': 0.65505963161187}",20,11,-7.082321274895908,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
168,False,"{'a': 0.19471169132843705, 'e': 0.6534219825328403}",20,13,-0.1521222613501596,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.19448958279957862, 'e': 0.6517884275765082}",20,16,5.884693131885999,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.1942692710996454, 'e': 0.6501589565075669}",25,16,16.664800213657486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.19405073081207164, 'e': 0.6485335591162981}",25,9,-20.012588424142812,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
172,False,"{'a': 0.19383393702956642, 'e': 0.6469122252185074}",20,2,-28.295401489101824,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
173,False,"{'a': 0.19361886534096467, 'e': 0.6452949446554612}",20,10,4.525319645070268,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
